"","county","id","odate","capacity.KW","rotor.diameter.m","hub.heigh.m","Manufacture","Type.designation","county.no","Type.of.location","Cadastral.district","Cadastral.no","X.east.coordinate","Y.north.coordinate","Distribution.company.number","Type.of.connection","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","ddate","eastWest","fullLoad","scrapped","time","survival","under100","under150","under450","InstallYear"
"56","Aabenraa","w570715000000050190",1991-07-02, 150, 27.00, 40.00,"Nordex","N 27",580,"LAND","Vilsbæk ejerlav","16",  524085.7,  6085181.9,"200219","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 190824, 419331, 414003, 433949, 380729, 344981, 379372, 388139, 348581, 387021, 287304, 349784, 300075,  330219,  325489, 302541,  366331, 357626,  282125,  285062,  338824,NA,"west",2344.79368,0, 7700, 7700+,0,1,1,"1991"
"57","Aabenraa","w570715000000050206",1991-11-12, 300, 31.00, 31.00,"BONUS","COMBI 300",580,"LAND","Barsø","10",  535813.5,  6107912.8,"200220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 107100, 776780, 823240, 656020, 740200, 593050, 706900, 791223, 689453, 765778, 629833, 751118, 537249,  707279,  679797, 615619,  631212, 682666,  684009,  477430,NA,2010-10-13,"west",2307.67148,1, 6910, 6910 ,0,0,1,"1991"
"58","Aabenraa","w570715000000056512",2001-12-28, 900, 52.00, 44.00,"NEG Micon","NM 52/900 44",580,"LAND","Røllum, Ensted","100",  523421.2,  6094332.6,"200152","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 799594,1244447, 1376382, 1364064,1283541, 1507651,1311960, 1284020, 1224171, 1450259,NA,"west",1471.69944,0, 3868, 3868+,0,0,0,"2000"
"59","Aabenraa","w570715000000047961",1999-03-19, 750, 48.00, 45.00,"NEG Micon","NM 750",580,"LAND","Hellevad","562",  513837.2,  6105982.2,"90610","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1157983,1620162,1507948,1718485,1465684, 1589758, 1629726,1482171, 1805145,1756180, 1495441, 1450125, 1663480,NA,"west",2123.73636,0, 4883, 4883+,0,0,0,"1999"
"60","Aabenraa","w570715000000049958",1999-10-26, 660, 47.00, 45.00,"Vestas","V 47-660",580,"LAND","Kassø","17",  515004.8,  6097880.3,"200204","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 322059,1582793,1220551,1417575,1174281, 1294089, 1317322,1261537, 1481542,1325262, 1273666, 1211233, 1432809,NA,"west",2005.48912,0, 4662, 4662+,0,0,0,"1999"
"61","Aabenraa","w570715000000056321",2001-12-28, 900, 52.00, 44.00,"NEG Micon","NM 52/900 44",580,"LAND","Bodum","0",  526592.7,  6103075.4,"200151","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026794,1434317, 1623968, 1565164,1425285, 1781236,1696809, 1469862, 1445514, 1584315,NA,"west",1728.07708,0, 3868, 3868+,0,0,0,"2000"
"62","Aabenraa","w570715000000050459",1988-11-16, 200, 25.00, 30.00,"Vestas","V 25-200",580,"LAND","Søst Rise","5",  520838.3,  6099842.2,"200232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  28225, 334522, 342885, 350060, 365687, 365480, 393276, 332657, 287146, 322472, 344894, 305728, 354330, 259960, 313135, 267088,  289636,  296972, 275114,  340331, 317981,  274723,  150309,NA,2010-08-16,"west",1603.35167,1, 7943, 7943 ,0,0,1,"1988"
"63","Aabenraa","w570715000000050411",1988-12-22, 200, 24.00, 29.00,"Vestas","V 25-200",580,"LAND","Bovrup Varnæs","4",  538091.0,  6092172.9,"200231","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  10886, 444999, 456124, 446895, 459090, 459590, 489880, 421270, 398035, 424331, 456239, 405562, 431320, 353644, 415693, 361113,  394985,  397276, 364832,  447985, 413280,  373500,  368751,  418769,NA,"west",2087.36227,0, 8622, 8622+,0,0,1,"1988"
"64","Aabenraa","w570715000000050381",1988-11-24,  95, 19.00, 41.00,"Vestas","T-1995-140",580,"LAND","Sdr. Ønlev","6",  518855.5,  6098974.0,"200230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  19700, 233495, 239333, 212967, 224618, 220821, 233369, 205440, 181757, 196291, 209629, 186998, 173638, 159579, 162413,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-11-01,"west",2168.36842,1, 5090, 5090 ,1,0,0,"1988"
"65","Aabenraa","w570715000000050008",1998-07-28, 750, 48.00, 45.00,"NEG Micon","NM 48/750",580,"LAND","Tumbøl","14",  532817.0,  6091119.4,"200207","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 791231,1595776,1827346,1452701,1693929,1479751, 1520005, 1597299,1492737, 1763386,1613758, 1486638, 1400828, 1654641,NA,"west",2102.68378,0, 5117, 5117+,0,0,0,"1998"
"66","Aabenraa","w570715000000048456",2000-11-23,1500, 64.00, 60.00,"NEG Micon","NM 1500/64",580,"LAND","Jyndevad","187",  512037.4,  6079588.4,"91457","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 344393,2477107,3149947,2716906, 2919651, 2887988,2828482, 3245191,3306080, 2759557, 2477083, 3038812,NA,"west",1917.86613,0, 4268, 4268+,0,0,0,"2000"
"67","Aabenraa","w570715000000155048",2011-12-16,2000, 80.00, 60.00,"Vestas","V 80-2 MW",580,"LAND","Eggebæk Tinglev","174",  513922.0,  6079119.0,"44197627","10 kV siden af 10/0,4 kV transformer (eller tilsvarende) (inkluderer møller tilsluttet i 10kV-nettet)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  233684,NA,"west",NA,0,  228,  228+,0,0,0,"2000"
"68","Aabenraa","w570715000000050701",1985-10-08,  42, 16.00, 24.00,"BONUS","55 kW-BONUS",580,"LAND","Tumbøl","46",  534064.5,  6090074.0,"200255",NA,NA,NA,NA,NA,NA,NA,NA,NA, 15155,  92962, 82852,  92387,  92058,  94361, 101971, 106086, 102003, 107125,  84958,  82491,  92135,  89961,  84314,  99655,  66664,  88072,  44630,NA,NA,NA,NA,NA,NA,NA,NA,2003-08-14,"west",2184.95098,1, 6519, 6519 ,1,0,0,"1985"
"69","Aabenraa","w570715000000050053",1996-12-12,  11, 13.00, 18.00,"Gaia-Wind","Gaia 11   T202",580,"LAND","Vejbæk, Bov","12",  518441.7,  6081952.5,"200212","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,   1060,  26948,  26633,  25253,  28195,  22691,  26871,  22963,   21391,   23498,  22285,   25852,  24639,   21706,   19146,   22128,NA,"west",2195.26623,0, 5710, 5710+,1,0,1,"1996"
"70","Aabenraa","w570715000000050558",1987-06-25,  80, 17.00, 40.00,"Tellus","TE 80/17",580,"LAND","Alslev, Hjordkær","40",  519097.5,  6096054.0,"200242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 92638, 184185, 183529, 188117, 186250, 195833, 194441, 205916, 175815, 163148, 176991, 184521, 164457, 183325, 146885, 108063,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-10,"west",2261.97589,1, 5494, 5494 ,1,0,0,"1987"
"71","Aabenraa","w570715000000050565",1987-06-22,  80, 17.00, 40.00,"Tellus","TE 80/17",580,"LAND","Nr. Ønlev","6",  518170.5,  6099944.0,"200243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 97849, 194544, 193852, 198698, 186792, 195939, 195321, 210133, 183653, 165492, 174948, 192026, 169026, 172996, 141827, 115184,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-08-08,"west",2299.32768,1, 5526, 5526 ,1,0,0,"1987"
"72","Aabenraa","w570715000000047954",1999-03-19, 750, 48.00, 45.00,"NEG Micon","NM 48/750",580,"LAND","Hellevad","561",  513829.4,  6105742.6,"90609","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1156588,1824326,1506316,1698592,1482102, 1596478, 1620286,1468895, 1761910,1734136, 1337352, 1411234, 1607067,NA,"west",2114.13661,0, 4883, 4883+,0,0,0,"1999"
"73","Aabenraa","w570715000000049941",1999-11-29, 660, 47.00, 45.00,"Vestas","V 47-660",580,"LAND","Nr-Ønlev","3",  517630.2,  6099575.3,"200203","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 198101,1487515,1172783,1418767,1206589, 1370540, 1336716,1246763, 1473553,1463237, 1207874, 1169213, 1371842,NA,"west",2004.62121,0, 4628, 4628+,0,0,0,"1999"
"74","Aabenraa","w570715000000049927",1999-12-01, 660, 47.00, 45.00,"Vestas","V 47-660",580,"LAND","Nr-Ønlev Rise","6",  517599.8,  6099981.5,"200201","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 127848,1493441,1167974,1359583,1147033, 1249400, 1224615,1126786, 1256978,1466457, 1215990, 1179109, 1416738,NA,"west",1912.86033,0, 4626, 4626+,0,0,0,"1999"
"75","Aabenraa","w570715000000049545",1999-02-19, 600, 48.00, 46.00,"NEG Micon","NM 600/48",580,"LAND","Holbøl sogn","104",  525742.9,  6084690.9,"200111","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1353520,1014847,1075020,1283124,1104811, 1186472, 1166989,1131945, 1288515,1308599, 1120259,  970365, 1205774,NA,"west",1916.81000,0, 4911, 4911+,0,0,0,"1999"
"76","Aabenraa","w570715000000050015",1998-07-04, 750, 48.00, 45.00,"NEG Micon","NM 48/750",580,"LAND","Søgård ejerlav","29",  530807.8,  6089657.6,"200208","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 852002,1404452,1567331,1243317,1448149,1255625, 1365586, 1354577,1275324, 1525558,1491701, 1304789, 1303177, 1450145,NA,"west",1837.73178,0, 5141, 5141+,0,0,0,"1998"
"77","Aabenraa","w570715000000051111",2000-02-20,1000, 54.20, 45.00,"BONUS","1 MW",580,"LAND","Svejrup","2",  535567.8,  6093308.3,"200302","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1737079,1812974,2029256,1826463, 1988079, 1966991,1799299, 2194855,2158146, 1887713, 1804596, 1854101,NA,"west",1946.83720,0, 4545, 4545+,0,0,0,"2000"
"78","Aabenraa","w570715000000095443",2010-12-20,3000, 90.00, 80.00,"Vestas","V 90-3 MW",580,"LAND","Rens Burkal","682",  503915.9,  6080732.5,"44197342","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  206349, 7336800,NA,"west",NA,0,  589,  589+,0,0,0,"2000"
"79","Aabenraa","w570715000000097461",2010-12-10,3000, 90.00, 80.00,"Vestas","V 90-3 MW",580,"LAND","Rens Burkal","171",  503175.8,  6080903.5,"44197344","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  309492, 7407848,NA,"west",NA,0,  599,  599+,0,0,0,"2000"
"80","Aabenraa","w570715000000049934",1999-07-06, 660, 47.00, 45.00,"Vestas","V 47-660",580,"LAND","Nr-Ønlev","3",  517615.1,  6099784.7,"200202","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 631458,1531129,1193075,1453063,1206575, 1292685, 1264188,1211126, 1462198,1433423, 1217694, 1167831, 1353831,NA,"west",1988.01474,0, 4774, 4774+,0,0,0,"1999"
"81","Aabenraa","w570715000000045431",1996-10-21, 600, 44.00, 46.00,"BONUS","MK lll",580,"LAND","Klovtoft","236",  510675.1,  6100973.7,"22806","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 253456,1213448,1389072,1208094,1371686,1076339,1252334,1049580, 1002126, 1035545,1055127, 1298771,1248722, 1044187, 1024992, 1158305,NA,"west",1936.90750,0, 5762, 5762+,0,0,0,"1996"
"82","Aabenraa","w570715000000048487",2000-11-30, 660, 47.00, 45.00,"Vestas","V 47-660",580,"LAND","Egvad","4a",  515083.0,  6107234.9,"91518","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 130613,1238620,1453648,1267116, 1427246, 1409140,1283063, 1538831,1048436, 1271994, 1235867, 1460927,NA,"west",1996.05470,0, 4261, 4261+,0,0,0,"2000"
"83","Aabenraa","w570715000000046018",1989-07-06, 150, 27.00, 30.00,"Nordex","N 27/150",580,"LAND","Burkal","17",  502765.2,  6085011.3,"30492","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 173276, 456676, 405778, 415966, 426713, 458860, 393507, 369877, 375991, 435968, 379428, 422572, 310996, 367049, 311148,  360756,  356316, 338855,  394393, 379275,  252220,  273897,  354372,NA,"west",2503.56857,0, 8426, 8426+,0,1,1,"1989"
"84","Aabenraa","w570715000000050404",1988-12-22, 200, 24.00, 29.00,"Vestas","V 25-200",580,"LAND","Bovrup Varnæs","4",  538087.4,  6092221.7,"200231","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  10886, 444999, 456124, 446895, 459090, 459590, 489880, 421270, 398035, 424332, 456239, 405562, 431320, 353644, 415693, 361113,  394985,  397276, 364832,  447985, 413280,  373500,  368751,  418769,NA,"west",2087.36250,0, 8622, 8622+,0,0,1,"1988"
"85","Aabenraa","w570715000000048449",2000-11-20,1500, 64.00, 60.00,"NEG Micon","NM 1500/64",580,"LAND","Jyndevad","308",  511758.6,  6079712.8,"91456","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 397221,2593814,2933773,2630921, 2846240, 2847417,2719254, 3247817,3164667, 2674741, 2373588, 2891793,NA,"west",1868.81547,0, 4271, 4271+,0,0,0,"2000"
"86","Aabenraa","w570715000000155000",2011-12-15,2000, 80.00, 60.00,"Vestas","V 80-2 MW",580,"LAND","Eggebæk Tinglev","283",  513356.0,  6079333.0,"44197625","10 kV siden af 10/0,4 kV transformer (eller tilsvarende) (inkluderer møller tilsluttet i 10kV-nettet)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  256224,NA,"west",NA,0,  229,  229+,0,0,0,"2000"
"87","Aabenraa","w570715000000050442",1988-11-16, 200, 25.00, 30.00,"Vestas","V 25-200",580,"LAND","Søst Rise","5",  520961.2,  6099866.3,"200232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  28225, 334522, 342886, 350060, 365687, 365480, 393277, 332657, 287147, 322471, 344893, 305727, 354331, 259960, 313135, 267088,  289636,  296972, 275114,  340331, 317981,  274723,  150309,NA,2010-08-16,"west",1603.35190,1, 7943, 7943 ,0,0,1,"1988"
"88","Aabenraa","w570715000000049712",2000-08-25, 900, 52.00, 44.00,"NEG Micon","NM 52/900 44",580,"LAND","Bjerndrup","362",  521343.2,  6088181.0,"200128","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 597547,1320419,1551456,1353278, 1474435, 1468251,1365466, 1648814,1609001, 1382296, 1319598, 1532705,NA,"west",1610.33489,0, 4358, 4358+,0,0,0,"2000"
"89","Aabenraa","w570715000000050541",1987-12-04,  95, 19.00, 40.00,"Windmatic","95 kW",580,"LAND","Hjolderupmark","95",  514532.6,  6096504.0,"200240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 19775, 235910, 235070, 240947, 234638, 238590, 233282, 254875, 200162, 182859, 208703, 198972, 187439, 202333, 150590,      0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-10-31,"west",2258.92481,1, 5080, 5080 ,1,0,0,"1987"
"90","Aabenraa","w570715000000049491",1999-12-27, 660, 47.00, 45.00,"Vestas","V 47-660",580,"LAND","Hokkerup Bov","10",  532642.3,  6083271.5,"200002","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,   1356,1321282,1039664,1128812, 992640, 1101618, 1053015, 999628, 1221543,1148935, 1032348, 1014341, 1101990,NA,"west",1660.30661,0, 4600, 4600+,0,0,0,"1999"
"91","Aabenraa","w570715000000049873",2001-04-10, 660, 47.00, 45.00,"Vestas","V 47-660",580,"LAND","Gejlå ejerlav","23",  522817.1,  6084175.9,"200146","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 575190,1157699, 943369, 1064927,  998679, 894224, 1187663,1030720,  991654,  959590, 1052300,NA,"west",1553.62374,0, 4130, 4130+,0,0,0,"2000"
"92","Aabenraa","w570715000000050510",1988-01-15,  95, 19.00, 40.00,"Tellus","TE 1995",580,"LAND","Bov","95",  520400.6,  6081794.0,"200237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 196743, 197248, 201571, 194290, 203408, 194016, 212136, 191070, 162056, 182033, 198453, 179253, 175322, 149176,  93926,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-05-23,"west",1975.73441,1, 5242, 5242 ,1,0,0,"1988"
"93","Aabenraa","w570715000000050367",1989-08-10, 150, 23.00, 30.00,"BONUS","150 kW",580,"LAND","Kliplev ejerlav","190",  525761.3,  6087106.1,"200228","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  99146, 339930, 306253, 319816, 314746, 339174, 291879, 257996, 286365, 310199, 271637, 302082, 230553, 279962, 243630,  243221,  269780, 255156,  316246, 303419,  260322,  236385,  279786,NA,"west",1898.01619,0, 8391, 8391+,0,1,1,"1989"
"94","Aabenraa","w570715000000050473",1988-01-28, 160, 23.00, 20.00,"Wind World","W 2320-160",580,"LAND","Vollerup Bjolderup","153",  511429.0,  6093211.9,"200235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 266629, 298794, 306263, 281676, 320657, 319832, 295632, 240254, 269050, 293048, 308552, 253645, 300534, 172275, 248054, 188654,  165817,  220604, 241695,  250791, 285200,  155527,  134011,NA,2010-08-30,"west",1612.06964,1, 8250, 8250 ,0,0,1,"1988"
"95","Aabenraa","w570715000000097478",2010-12-10,3000, 90.00, 80.00,"Vestas","V 90-3 MW",580,"LAND","Rens Burkal","639",  502805.7,  6080989.0,"44197345","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  257589, 7746790,NA,"west",NA,0,  599,  599+,0,0,0,"2000"
"96","Aabenraa","w570715000000050503",1989-03-31, 450, 36.00, 35.00,"BONUS","450 kW",580,"LAND","Bovrup","192",  538074.2,  6092403.9,"200236","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 459026, 612034, 763480, 818250, 830910, 791100, 729820, 723500, 790556, 863147, 735149, 828793, 670290, 767250, 685623,  745328,  713565, 585090,  653310, 721903,  626397,  587672,  747669,NA,"west",1613.03354,0, 8523, 8523+,0,0,1,"1989"
"97","Aabenraa","w570715000000048302",2000-07-18, 800, 50.00, 46.00,"Nordex","N 50/800",580,"LAND","Horsbyg","143",  515856.9,  6108352.5,"91328","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 698103,1465034,1682536,1462209, 1619347, 1533034,1480508, 1657924,1474528, 1273341, 1208302, 1353816,NA,"west",1857.09538,0, 4396, 4396+,0,0,0,"2000"
"98","Aabenraa","w570715000000095450",2010-12-10,3000, 90.00, 80.00,"Vestas","V 90-3 MW",580,"LAND","Rens Burkal","762",  503545.8,  6080818.0,"44197343","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  423807, 7460126,NA,"west",NA,0,  599,  599+,0,0,0,"2000"
"99","Aabenraa","w570715000000049880",2001-04-25, 660, 47.00, 45.00,"Vestas","V 47-660",580,"LAND","Gejlå ejerlav","82",  522581.2,  6084393.1,"200147","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 592930,1193396,1009941, 1126923, 1075260,1000232, 1277266,1155499,  980729,  957548, 1145791,NA,"west",1645.92492,0, 4115, 4115+,0,0,0,"2000"
"100","Aabenraa","w570715000000049859",2001-04-06, 660, 47.00, 45.00,"Vestas","V 47-660",580,"LAND","Gejlå ejerlav","19",  522848.7,  6084555.7,"200144","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 627265,1181396,1011840, 1146614, 1117070,1027748, 1271890,1188236, 1049430, 1031833, 1186991,NA,"west",1687.88838,0, 4134, 4134+,0,0,0,"2000"
"101","Aabenraa","w570715000000049736",2000-09-27, 660, 47.00, 45.00,"Vestas","V 47-660",580,"LAND","Kassø","2",  516467.7,  6098171.7,"200130","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 420958,1212911,1434776,1215637, 1316917, 1316413,1273293, 1522007,1401036, 1253113, 1183087, 1374922,NA,"west",1989.27121,0, 4325, 4325+,0,0,0,"2000"
"102","Aabenraa","w570715000000056314",2002-01-01, 900, 52.00, 44.00,"NEG Micon","NM 52/900 44",580,"LAND","Bodum, Løjt","302",  526575.4,  6103422.2,"200151","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026794,1434317, 1623968, 1565164,1425285, 1781236,1696809, 1469862, 1445514, 1584315,NA,"west",1728.07708,0, 3864, 3864+,0,0,0,"2000"
"103","Aabenraa","w570715000000048296",2000-08-01, 800, 50.00, 46.00,"Nordex","N 50/800",580,"LAND","Egvad","1",  516076.1,  6108042.3,"91327","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 532159,1405465,1613568,1361250, 1423966, 1486917,1403174, 1635266,1303133, 1391400, 1282219, 1545376,NA,"west",1788.29475,0, 4382, 4382+,0,0,0,"2000"
"104","Aabenraa","w570715000000050466",1988-08-31, 150, 24.00, 30.00,"BONUS","150 kW",580,"LAND","Vejbæk","22",  521746.6,  6080204.0,"200234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  99786, 295664, 303056, 266808, 284958, 280938, 304979, 262657, 214798, 244813, 252716, 226796, 260156, 189557, 177665,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-09-26,"west",1737.38256,1, 5139, 5139 ,0,1,0,"1988"
"105","Aabenraa","w570715000000048289",2000-08-01, 800, 50.00, 46.00,"Nordex","N 50/800",580,"LAND","Horsbyg","141",  516296.3,  6107732.7,"91326","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 534976,1337246,1604619,1354223, 1509993, 1421104,1323992, 1717887,1456710, 1189728, 1173795, 1640173,NA,"west",1761.16212,0, 4382, 4382+,0,0,0,"2000"
"106","Aabenraa","w570715000000050497",1989-03-31, 450, 36.00, 35.00,"BONUS","450 kW",580,"LAND","Bovrup","192",  538080.8,  6092302.7,"200236","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 450351, 600469, 807820, 839100, 851810, 799880, 730280, 692510, 800352, 843218, 717984, 607696, 659156, 767250, 685623,  745328,  713565, 585090,  653310, 721903,  626397,  587672,  747669,NA,"west",1591.15481,0, 8523, 8523+,0,0,1,"1989"
"107","Aabenraa","w570715000000049866",2001-04-10, 660, 47.00, 45.00,"Vestas","V 47-660",580,"LAND","Gejlå ejerlav","17",  522832.0,  6084365.3,"200145","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 602341,1164040, 954333, 1091853,  981703, 969563, 1216438,1125023, 1009350,  979712, 1141426,NA,"west",1597.98232,0, 4130, 4130+,0,0,0,"2000"
"108","Allerød","w570714700000104626",2002-09-04,  11, 13.00, 15.00,"Gaia-Wind","Gaia 11",201,"LAND","Lynge By Og Sogn","1g",  706559.9,  6193646.0,"69-35283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,      0,   1945,   4350,    8634,    5935,   3563,    4776,   9485,    8092,    4371,    6005,2011-10-28,"east", 516.67677,1, 3341, 3341 ,0,0,1,"2000"
"109","Allerød","w570714700000004940",1991-04-23, 225, 27.00, 30.00,"Vestas","V 27",201,"LAND","Kollerød","12a",  705624.5,  6196370.4,"69-12091","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 212961, 442001, 408530, 472332, 465031, 354424, 394142, 473046, 368445, 396284, 339699, 393021, 353097,  367545,  337808, 295774,  414477, 235964,  320538,  290608,  330254,NA,"east",1666.14409,0, 7770, 7770+,0,0,1,"1991"
"110","Allerød","w570714700000004933",1989-09-01, 150, 27.00, 30.00,"Wind World","W 2700-150",201,"LAND","Kollerød","4a",  706083.0,  6197642.0,"69-11906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  70083, 318000, 262000, 260800, 288600, 308100, 326800, 220800, 271000, 247828, 234846, 316102,  66486, 137178, 209928,  232374,  144600,NA,NA,NA,NA,NA,NA,2005-09-29,"east",1644.81867,1, 5872, 5872 ,0,1,1,"1989"
