"","date","time","windSetW","windEstW","ElbasDKW","PriceDKW","bal.price.up","bal.price.down","bal.to.up","bal.to.down","sys.imbalance.pos","sys.imbalance.neg","cons.prog.DK1","cons.prog.DK2","cons.DK1","cons.DK2","cons.DK","DK.West.and.Germany.mwh_h","DK.East.and.Germany.mwh_h","diff","cons.diff.dkw","cons.diff.dk","pos.sys.imb.dummy","neg.sys.imb.dummy","DKWElbON","reg.up.dummy","reg.down.dummy","WindPos","error_plus","error_neg","error_plus_sq","error_neg_sq","cons.pos.w","cons.error.plus.w","cons.error.neg.w","cons.pos","cons.error.plus","cons.error.neg","sys.imbalance"
"10666",2011-08-03,"15",6.24,4.73,61.5,54.3,54.31,47.11,NA,NA,NA,-208.3,25.82,17.71,25.61,"1740",43.01,"-525.0","-93.6",1.51,-0.210000000000001,-0.520000000000003,0,1,1,0,0,1,1.51,0,2.2801,0,0,0,0.210000000000001,0,0,0.520000000000003,-208.3
"11387",2011-08-03,"16",6.82,4.74,64,53.7,53.71,46.53,NA,NA,NA,-22,24.5,16.94,24.58,"1674",41.32,"-524.7","-299.4",2.08,0.0799999999999983,-0.119999999999997,0,1,1,0,0,1,2.08,0,4.3264,0,1,0.0799999999999983,0,0,0,0.119999999999997,-22
"12108",2011-08-03,"17",7.48,4.62,66,53,53.01,46.53,NA,NA,NA,-248.6,23.81,16.27,23.91,"1656",40.47,"-525.0","-276.6",2.86,0.100000000000001,0.390000000000001,0,1,1,0,0,1,2.86,0,8.1796,0,1,0.100000000000001,0,1,0.390000000000001,0,-248.6
"12829",2011-08-03,"18",7.51,4.39,60.38,54.9,54.91,39.01,NA,-100.4,NA,-167.9,24.51,16.81,24.75,"1700",41.75,"-525.0","-68.9",3.12,0.239999999999998,0.43,0,1,1,0,1,1,3.12,0,9.7344,0,1,0.239999999999998,0,1,0.43,0,-167.9
"13550",2011-08-03,"19",6.52,4.09,65.17,55,55.01,39.01,NA,-225,0,NA,23.87,16.59,24.2,"1684",41.04,"-524.8","-123.4",2.43,0.329999999999998,0.579999999999998,1,0,1,0,1,1,2.43,0,5.9049,0,1,0.329999999999998,0,1,0.579999999999998,0,0
"1293",2011-08-03,"2",2.66,3.77,NA,33.55,40.41,33.56,95.9,NA,NA,-11,16.46,10.76,15.39,"1076",26.15,"184.3","0.0",-1.11,-1.07,-1.07,0,1,0,1,0,0,0,1.11,0,1.2321,0,0,1.07,0,0,1.07,-11
"14271",2011-08-03,"20",5.32,3.66,60,54.9,54.91,40.53,NA,-56.6,NA,-106.1,22.57,15.49,22.84,"1593",38.77,"-525.0","-291.1",1.66,0.27,0.710000000000001,0,1,1,0,1,1,1.66,0,2.7556,0,1,0.27,0,1,0.710000000000001,0,-106.1
"14992",2011-08-03,"21",4.19,3.36,64,52,52.01,52.01,NA,NA,NA,-133.9,21.19,14.73,21.59,"1495",36.54,"-525.0","-407.5",0.830000000000001,0.399999999999999,0.619999999999997,0,1,1,0,0,1,0.830000000000001,0,0.688900000000001,0,1,0.399999999999999,0,1,0.619999999999997,0,-133.9
"15713",2011-08-03,"22",3.96,3.51,59,50.9,50.91,41.64,NA,NA,NA,-70.6,20.29,14.49,21.12,"1466",35.78,"-525.0","-530.5",0.45,0.830000000000002,1,0,1,1,0,0,1,0.45,0,0.2025,0,1,0.830000000000002,0,1,1,0,-70.6
"16434",2011-08-03,"23",4.15,3.82,NA,49.78,49.79,41.64,NA,NA,NA,-26.3,19.91,14.05,20.68,"1403",34.71,"-525.0","-585.0",0.330000000000001,0.77,0.75,0,1,0,0,0,1,0.330000000000001,0,0.1089,0,1,0.77,0,1,0.75,0,-26.3
"17155",2011-08-03,"24",4.28,3.89,49.94,45.2,45.21,42.41,NA,NA,NA,-35.4,18.82,12.53,18.48,"1266",31.14,"-463.1","-0.4",0.39,-0.34,-0.210000000000001,0,1,1,0,0,1,0.39,0,0.1521,0,0,0,0.34,0,0,0.210000000000001,-35.4
