,index,Unnamed: 0,plant_code,plant_name,report_year,state,county,ownership,sector,zip,lat,long,bal_auth_code,bal_auth_name,trans_owner,trans_owner_id,solar_cap,wind_cap,intermittent_cap,wat_source,isrsrvr,prop_interm_cap,prime_mover,uprate_or_repower,prop_gen,investment,plan_uprate_sum,op_year,nameplate,tot_nameplate,perc_intermittent,utility,plan_uprate,isRPS
404,1247,1247,153,Glen Canyon Dam,2014,AZ,Coconino,S,1,86040,36.936614,-111.483872,WALC,Western Area Power Administration - Desert Southwest Region,Western Area Power Administration,27000,0,497,497,Lake Powell - Colorado River,1,1097.8,HY,0,0,0,,1964,1312,14643.9,0.033939046,1,0,1
405,1248,1248,153,Glen Canyon Dam,2014,AZ,Coconino,S,1,86040,36.936614,-111.483872,WALC,Western Area Power Administration - Desert Southwest Region,Western Area Power Administration,27000,0,497,497,Lake Powell - Colorado River,1,1097.8,HY,0,0,0,,1964,1312,14643.9,0.033939046,1,0,1
406,1249,1249,153,Glen Canyon Dam,2014,AZ,Coconino,S,1,86040,36.936614,-111.483872,WALC,Western Area Power Administration - Desert Southwest Region,Western Area Power Administration,27000,0,497,497,Lake Powell - Colorado River,1,1097.8,HY,0,0,0,,1964,1312,14643.9,0.033939046,1,0,1
407,1250,1250,153,Glen Canyon Dam,2014,AZ,Coconino,S,1,86040,36.936614,-111.483872,WALC,Western Area Power Administration - Desert Southwest Region,Western Area Power Administration,27000,0,497,497,Lake Powell - Colorado River,1,1097.8,HY,0,0,0,,1964,1312,14643.9,0.033939046,1,0,1
408,1251,1251,153,Glen Canyon Dam,2014,AZ,Coconino,S,1,86040,36.936614,-111.483872,WALC,Western Area Power Administration - Desert Southwest Region,Western Area Power Administration,27000,0,497,497,Lake Powell - Colorado River,1,1097.8,HY,0,0,0,,1964,1312,14643.9,0.033939046,1,0,1
409,1252,1252,153,Glen Canyon Dam,2014,AZ,Coconino,S,1,86040,36.936614,-111.483872,WALC,Western Area Power Administration - Desert Southwest Region,Western Area Power Administration,27000,0,497,497,Lake Powell - Colorado River,1,1097.8,HY,0,0,0,,1964,1312,14643.9,0.033939046,1,0,1
410,1271,1271,154,Hoover Dam (NV),2014,NV,Clark,S,1,89006,36.01551,-114.738006,WALC,Western Area Power Administration - Desert Southwest Region,Western Area Power Administration,27000,0,497,497,Lake Mead  - Colorado River,1,1097.8,HY,0,0,0,,1936,1039.4,14643.9,0.033939046,1,0,1
411,1272,1272,154,Hoover Dam (NV),2014,NV,Clark,S,1,89006,36.01551,-114.738006,WALC,Western Area Power Administration - Desert Southwest Region,Western Area Power Administration,27000,0,497,497,Lake Mead  - Colorado River,1,1097.8,HY,0,0,0,,1936,1039.4,14643.9,0.033939046,1,0,1
412,1273,1273,154,Hoover Dam (NV),2014,NV,Clark,S,1,89006,36.01551,-114.738006,WALC,Western Area Power Administration - Desert Southwest Region,Western Area Power Administration,27000,0,497,497,Lake Mead  - Colorado River,1,1097.8,HY,0,0,0,,1936,1039.4,14643.9,0.033939046,1,0,1
413,1274,1274,154,Hoover Dam (NV),2014,NV,Clark,S,1,89006,36.01551,-114.738006,WALC,Western Area Power Administration - Desert Southwest Region,Western Area Power Administration,27000,0,497,497,Lake Mead  - Colorado River,1,1097.8,HY,0,0,0,,1936,1039.4,14643.9,0.033939046,1,0,1
414,1275,1275,154,Hoover Dam (NV),2014,NV,Clark,S,1,89006,36.01551,-114.738006,WALC,Western Area Power Administration - Desert Southwest Region,Western Area Power Administration,27000,0,497,497,Lake Mead  - Colorado River,1,1097.8,HY,0,0,0,,1936,1039.4,14643.9,0.033939046,1,0,1
415,1276,1276,154,Hoover Dam (NV),2014,NV,Clark,S,1,89006,36.01551,-114.738006,WALC,Western Area Power Administration - Desert Southwest Region,Western Area Power Administration,27000,0,497,497,Lake Mead  - Colorado River,1,1097.8,HY,0,0,0,,1936,1039.4,14643.9,0.033939046,1,0,1
416,1277,1277,154,Hoover Dam (NV),2014,NV,Clark,S,1,89006,36.01551,-114.738006,WALC,Western Area Power Administration - Desert Southwest Region,Western Area Power Administration,27000,0,497,497,Lake Mead  - Colorado River,1,1097.8,HY,0,0,0,,1936,1039.4,14643.9,0.033939046,1,0,1
417,1278,1278,154,Hoover Dam (NV),2014,NV,Clark,S,1,89006,36.01551,-114.738006,WALC,Western Area Power Administration - Desert Southwest Region,Western Area Power Administration,27000,0,497,497,Lake Mead  - Colorado River,1,1097.8,HY,0,0,0,,1936,1039.4,14643.9,0.033939046,1,0,1
418,1279,1279,154,Hoover Dam (NV),2014,NV,Clark,S,1,89006,36.01551,-114.738006,WALC,Western Area Power Administration - Desert Southwest Region,Western Area Power Administration,27000,0,497,497,Lake Mead  - Colorado River,1,1097.8,HY,0,0,0,,1936,1039.4,14643.9,0.033939046,1,0,1
432,1321,1321,159,Lake Creek Dam,2014,UT,Wasatch,S,1,84032,40.493631,-111.312506,PACE,PacifiCorp - East,Heber Light & Power Company,8366,0,0,0,Lake Creek,1,0,HY,0,0,0,,1981,1.5,11.4,0,1,0,0
448,1373,1373,161,Turlock Lake,2014,CA,Stanislaus,S,1,95323,37.611461,-120.594678,TID,Turlock Irrigation District,Turlock Irrigation District,19281,0,0,0,Turlock Lake,1,0,HY,0,0,0,,1980,3.3,760.7,0,1,0,1
449,1374,1374,161,Turlock Lake,2014,CA,Stanislaus,S,1,95323,37.611461,-120.594678,TID,Turlock Irrigation District,Turlock Irrigation District,19281,0,0,0,Turlock Lake,1,0,HY,0,0,0,,1980,3.3,760.7,0,1,0,1
450,1375,1375,161,Turlock Lake,2014,CA,Stanislaus,S,1,95323,37.611461,-120.594678,TID,Turlock Irrigation District,Turlock Irrigation District,19281,0,0,0,Turlock Lake,1,0,HY,0,0,0,,1980,3.3,760.7,0,1,0,1
451,1380,1380,162,Hickman,2014,CA,Stanislaus,S,1,95323,37.621536,-120.746247,TID,Turlock Irrigation District,Turlock Irrigation District,19281,0,0,0,Main Canal,0,0,HY,0,0,0,,1979,1,760.7,0,1,0,1
452,1381,1381,162,Hickman,2014,CA,Stanislaus,S,1,95323,37.621536,-120.746247,TID,Turlock Irrigation District,Turlock Irrigation District,19281,0,0,0,Main Canal,0,0,HY,0,0,0,,1979,1,760.7,0,1,0,1
470,1434,1434,166,Carpenter,2014,AR,Garland,S,1,71901,34.4425,-93.0262,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Entergy Arkansas Inc,814,0,0,0,Lake Hamilton,1,0,HY,0,0,0,,1932,56,12371.2,0,1,0,0
471,1435,1435,166,Carpenter,2014,AR,Garland,S,1,71901,34.4425,-93.0262,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Entergy Arkansas Inc,814,0,0,0,Lake Hamilton,1,0,HY,0,0,0,,1932,56,12371.2,0,1,0,0
517,1577,1577,174,Remmel,2014,AR,Hot Spring,S,1,72104,34.4272,-92.8941,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Entergy Arkansas Inc,814,0,0,0,Lake Catherine,1,0,HY,0,0,0,,1925,9,12371.2,0,1,0,0
518,1578,1578,174,Remmel,2014,AR,Hot Spring,S,1,72104,34.4272,-92.8941,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Entergy Arkansas Inc,814,0,0,0,Lake Catherine,1,0,HY,0,0,0,,1925,9,12371.2,0,1,0,0
519,1579,1579,174,Remmel,2014,AR,Hot Spring,S,1,72104,34.4272,-92.8941,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Entergy Arkansas Inc,814,0,0,0,Lake Catherine,1,0,HY,0,0,0,,1925,9,12371.2,0,1,0,0
661,2005,2005,180,Volta 2,2014,CA,Shasta,S,1,96059,40.45193,-121.86215,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,Cross Country Canal,0,1506.3,HY,0,0,0,,1981,1,32935.2,0.096182807,1,0,1
662,2010,2010,182,Beaver Dam,2014,AR,Carroll,S,1,72631,36.421507,-93.847373,SPA,Southwestern Power Administration,Southwestern Power Admin,17716,0,0,0,Beaver Lake,1,0,HY,0,0,0,,1965,112,1811.4,0,1,0,1
663,2011,2011,182,Beaver Dam,2014,AR,Carroll,S,1,72631,36.421507,-93.847373,SPA,Southwestern Power Administration,Southwestern Power Admin,17716,0,0,0,Beaver Lake,1,0,HY,0,0,0,,1965,112,1811.4,0,1,0,1
686,2082,2082,187,Degray,2014,AR,Clark,S,1,71923,34.211913,-93.110963,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Entergy Arkansas Inc,814,0,0,0,Caddo River,0,0,HY,0,0,0,,1972,68,12371.2,0,1,0,0
687,2083,2083,187,Degray,2014,AR,Clark,S,1,71923,34.211913,-93.110963,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Entergy Arkansas Inc,814,0,0,0,Caddo River,0,0,HY,0,0,0,,1972,68,12371.2,0,1,0,0
692,2100,2100,188,Greers Ferry Lake,2014,AR,Cleburne,S,1,72543,35.5207,-91.9953,SPA,Southwestern Power Administration,Southwestern Power Admin,17716,0,0,0,Greers Ferry Lake,1,0,HY,0,0,0,,1964,96,1811.4,0,1,0,1
693,2101,2101,188,Greers Ferry Lake,2014,AR,Cleburne,S,1,72543,35.5207,-91.9953,SPA,Southwestern Power Administration,Southwestern Power Admin,17716,0,0,0,Greers Ferry Lake,1,0,HY,0,0,0,,1964,96,1811.4,0,1,0,1
729,2205,2205,195,Narrows (AR),2014,AR,Pike,S,1,71958,34.148427,-93.715168,CSWS,American Electric Power Service Corp. As Agent For Public Svc. Co. Of Oklahoma & SW Ele Pwr Co.,Southwestern Electric Power Co,17698,0,0,0,Little Missouri River,0,0,HY,0,0,0,,1950,17,7362.9,0,1,0,0
730,2206,2206,195,Narrows (AR),2014,AR,Pike,S,1,71958,34.148427,-93.715168,CSWS,American Electric Power Service Corp. As Agent For Public Svc. Co. Of Oklahoma & SW Ele Pwr Co.,Southwestern Electric Power Co,17698,0,0,0,Little Missouri River,0,0,HY,0,0,0,,1950,17,7362.9,0,1,0,0
731,2211,2211,196,Norfork,2014,AR,Baxter,S,1,72653,36.2491,-92.2401,SPA,Southwestern Power Administration,Southwestern Power Admin,17716,0,0,0,Norfork Lake,1,0,HY,0,0,0,,1944,80.4,1811.4,0,1,0,1
732,2212,2212,196,Norfork,2014,AR,Baxter,S,1,72653,36.2491,-92.2401,SPA,Southwestern Power Administration,Southwestern Power Admin,17716,0,0,0,Norfork Lake,1,0,HY,0,0,0,,1944,80.4,1811.4,0,1,0,1
733,2217,2217,197,Blakely Mountain,2014,AR,Garland,S,1,71968,34.570984,-93.194425,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Entergy Arkansas Inc,814,0,0,0,Ouachita River,0,0,HY,0,0,0,,1955,75,12371.2,0,1,0,0
734,2218,2218,197,Blakely Mountain,2014,AR,Garland,S,1,71968,34.570984,-93.194425,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Entergy Arkansas Inc,814,0,0,0,Ouachita River,0,0,HY,0,0,0,,1955,75,12371.2,0,1,0,0
738,2244,2244,198,Bull Shoals,2014,AR,Marion,S,1,72653,36.3635,-92.5763,SPA,Southwestern Power Administration,Southwestern Power Admin,17716,0,0,0,Bull Shoals Lake,1,0,HY,0,0,0,,1952,340,1811.4,0,1,0,1
739,2245,2245,198,Bull Shoals,2014,AR,Marion,S,1,72653,36.3635,-92.5763,SPA,Southwestern Power Administration,Southwestern Power Admin,17716,0,0,0,Bull Shoals Lake,1,0,HY,0,0,0,,1952,340,1811.4,0,1,0,1
740,2246,2246,198,Bull Shoals,2014,AR,Marion,S,1,72653,36.3635,-92.5763,SPA,Southwestern Power Administration,Southwestern Power Admin,17716,0,0,0,Bull Shoals Lake,1,0,HY,0,0,0,,1952,340,1811.4,0,1,0,1
741,2247,2247,198,Bull Shoals,2014,AR,Marion,S,1,72653,36.3635,-92.5763,SPA,Southwestern Power Administration,Southwestern Power Admin,17716,0,0,0,Bull Shoals Lake,1,0,HY,0,0,0,,1952,340,1811.4,0,1,0,1
742,2248,2248,198,Bull Shoals,2014,AR,Marion,S,1,72653,36.3635,-92.5763,SPA,Southwestern Power Administration,Southwestern Power Admin,17716,0,0,0,Bull Shoals Lake,1,0,HY,0,0,0,,1952,340,1811.4,0,1,0,1
743,2249,2249,198,Bull Shoals,2014,AR,Marion,S,1,72653,36.3635,-92.5763,SPA,Southwestern Power Administration,Southwestern Power Admin,17716,0,0,0,Bull Shoals Lake,1,0,HY,0,0,0,,1952,340,1811.4,0,1,0,1
744,2250,2250,198,Bull Shoals,2014,AR,Marion,S,1,72653,36.3635,-92.5763,SPA,Southwestern Power Administration,Southwestern Power Admin,17716,0,0,0,Bull Shoals Lake,1,0,HY,0,0,0,,1952,340,1811.4,0,1,0,1
745,2251,2251,198,Bull Shoals,2014,AR,Marion,S,1,72653,36.3635,-92.5763,SPA,Southwestern Power Administration,Southwestern Power Admin,17716,0,0,0,Bull Shoals Lake,1,0,HY,0,0,0,,1952,340,1811.4,0,1,0,1
747,2263,2263,199,Dardanelle,2014,AR,Pope,S,1,72801,35.2503,-93.1686,SPA,Southwestern Power Administration,Southwestern Power Admin,17716,0,0,0,Arkansas River,0,0,HY,0,0,0,,1965,160.8,1811.4,0,1,0,1
748,2264,2264,199,Dardanelle,2014,AR,Pope,S,1,72801,35.2503,-93.1686,SPA,Southwestern Power Administration,Southwestern Power Admin,17716,0,0,0,Arkansas River,0,0,HY,0,0,0,,1965,160.8,1811.4,0,1,0,1
749,2265,2265,199,Dardanelle,2014,AR,Pope,S,1,72801,35.2503,-93.1686,SPA,Southwestern Power Administration,Southwestern Power Admin,17716,0,0,0,Arkansas River,0,0,HY,0,0,0,,1965,160.8,1811.4,0,1,0,1
750,2266,2266,199,Dardanelle,2014,AR,Pope,S,1,72801,35.2503,-93.1686,SPA,Southwestern Power Administration,Southwestern Power Admin,17716,0,0,0,Arkansas River,0,0,HY,0,0,0,,1965,160.8,1811.4,0,1,0,1
774,2339,2339,214,Alta Powerhouse,2014,CA,Placer,S,1,95701,39.215979,-120.80355,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,Towle Canal,0,1506.3,HY,0,0,0,,1902,1,32935.2,0.096182807,1,0,1
775,2342,2342,215,Angels,2014,CA,Calaveras,S,2,95222,38.071944,-120.539444,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,North Fork Stanislaus River,0,1506.3,HY,0,0,0,,1940,1.4,32935.2,0.096182807,0,0,1
780,2357,2357,217,Balch 1,2014,CA,Fresno,S,1,93649,36.909137,-119.087712,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,North Fork Kings River,0,1506.3,HY,0,0,0,,1927,31,32935.2,0.096182807,1,0,1
781,2362,2362,218,Balch 2,2014,CA,Fresno,S,1,93649,36.908907,-119.087556,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,North Fork Kings River,0,1506.3,HY,0,0,0,,1958,97.2,32935.2,0.096182807,1,0,1
782,2363,2363,218,Balch 2,2014,CA,Fresno,S,1,93649,36.908907,-119.087556,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,North Fork Kings River,0,1506.3,HY,0,0,0,,1958,97.2,32935.2,0.096182807,1,0,1
801,2420,2420,219,Belden,2014,CA,Plumas,S,1,95915,40.007445,-121.249438,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,North Fork Feather River,0,1506.3,HY,0,0,0,,1969,117.9,32935.2,0.096182807,1,0,1
825,2501,2501,220,Bucks Creek,2014,CA,Plumas,S,1,95980,39.91062,-121.327692,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,Bucks Creek,0,1506.3,HY,0,0,0,,1928,66,32935.2,0.096182807,1,0,1
826,2502,2502,220,Bucks Creek,2014,CA,Plumas,S,1,95980,39.91062,-121.327692,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,Bucks Creek,0,1506.3,HY,0,0,0,,1928,66,32935.2,0.096182807,1,0,1
835,2529,2529,221,Butt Valley,2014,CA,Plumas,S,1,95956,40.175656,-121.190663,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,North Fork Feather River,0,1506.3,HY,0,0,0,,1958,40,32935.2,0.096182807,1,0,1
836,2536,2536,222,Caribou 1,2014,CA,Plumas,S,1,95956,40.085476,-121.148241,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,North Fork Feather River,0,1506.3,HY,0,0,0,,1921,73.8,32935.2,0.096182807,1,0,1
837,2537,2537,222,Caribou 1,2014,CA,Plumas,S,1,95956,40.085476,-121.148241,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,North Fork Feather River,0,1506.3,HY,0,0,0,,1921,73.8,32935.2,0.096182807,1,0,1
838,2538,2538,222,Caribou 1,2014,CA,Plumas,S,1,95956,40.085476,-121.148241,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,North Fork Feather River,0,1506.3,HY,0,0,0,,1921,73.8,32935.2,0.096182807,1,0,1
844,2558,2558,223,Caribou 2,2014,CA,Plumas,S,1,95956,40.085997,-121.149373,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,North Fork Feather River,0,1506.3,HY,0,0,0,,1958,117.9,32935.2,0.096182807,1,0,1
845,2559,2559,223,Caribou 2,2014,CA,Plumas,S,1,95956,40.085997,-121.149373,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,North Fork Feather River,0,1506.3,HY,0,0,0,,1958,117.9,32935.2,0.096182807,1,0,1
846,2562,2562,225,Chili Bar,2014,CA,El Dorado,S,1,95667,38.771764,-120.813239,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,South Fork American River,0,1506.3,HY,0,0,0,,1965,7,32935.2,0.096182807,1,0,1
851,2577,2577,227,Coleman PH,2014,CA,Shasta,S,1,96022,40.404645,-122.121904,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,Battle Creek,0,1506.3,HY,0,0,0,,1979,12.1,32935.2,0.096182807,1,0,1
859,2603,2603,229,Cow Creek,2014,CA,Shasta,S,1,96062,40.570817,-122.02093,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,South Cow Creek,0,1506.3,HY,0,0,0,,1907,1.4,32935.2,0.096182807,1,0,1
860,2604,2604,229,Cow Creek,2014,CA,Shasta,S,1,96062,40.570817,-122.02093,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,South Cow Creek,0,1506.3,HY,0,0,0,,1907,1.4,32935.2,0.096182807,1,0,1
863,2615,2615,231,Cresta,2014,CA,Butte,S,1,95980,39.825907,-121.409687,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,North Fork Feather River,0,1506.3,HY,0,0,0,,1949,73.8,32935.2,0.096182807,1,0,1
864,2616,2616,231,Cresta,2014,CA,Butte,S,1,95980,39.825907,-121.409687,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,North Fork Feather River,0,1506.3,HY,0,0,0,,1949,73.8,32935.2,0.096182807,1,0,1
865,2619,2619,232,De Sabla,2014,CA,Butte,S,1,95954,39.869265,-121.631819,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,Big Butte Creek,0,1506.3,HY,0,0,0,,1963,18.4,32935.2,0.096182807,1,0,1
866,2622,2622,233,Deer Creek PH,2014,CA,Nevada,S,1,95959,39.29807,-120.8443,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,Deer Creek,0,1506.3,HY,0,0,0,,1908,5.5,32935.2,0.096182807,1,0,1
871,2643,2643,235,Drum 1,2014,CA,Placer,S,1,95701,39.256873,-120.767437,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,Bear River,0,1506.3,HY,0,0,0,,1913,49.2,32935.2,0.096182807,1,0,1
872,2644,2644,235,Drum 1,2014,CA,Placer,S,1,95701,39.256873,-120.767437,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,Bear River,0,1506.3,HY,0,0,0,,1913,49.2,32935.2,0.096182807,1,0,1
873,2645,2645,235,Drum 1,2014,CA,Placer,S,1,95701,39.256873,-120.767437,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,Bear River,0,1506.3,HY,0,0,0,,1913,49.2,32935.2,0.096182807,1,0,1
874,2646,2646,235,Drum 1,2014,CA,Placer,S,1,95701,39.256873,-120.767437,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,Bear River,0,1506.3,HY,0,0,0,,1913,49.2,32935.2,0.096182807,1,0,1
909,2751,2751,236,Drum 2,2014,CA,Placer,S,1,95701,39.257388,-120.767046,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,Bear River,0,1506.3,HY,0,0,0,,1965,53.1,32935.2,0.096182807,1,0,1
912,2760,2760,237,Dutch Flat,2014,CA,Placer,S,1,95701,39.216985,-120.835587,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,Bear River,0,1506.3,HY,0,0,0,,1943,22,32935.2,0.096182807,1,0,1
913,2765,2765,238,El Dorado,2014,CA,EL DORADO,S,1,95667,38.793574,-120.619152,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,South Fork American River,0,1506.3,HY,0,0,0,,1924,20,32935.2,0.096182807,1,0,1
914,2766,2766,238,El Dorado,2014,CA,EL DORADO,S,1,95667,38.793574,-120.619152,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,South Fork American River,0,1506.3,HY,0,0,0,,1924,20,32935.2,0.096182807,1,0,1
915,2773,2773,239,Electra,2014,CA,Amador,S,1,95642,38.330985,-120.669901,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,North Fork Mokelumne River,0,1506.3,HY,0,0,0,,1948,102.5,32935.2,0.096182807,1,0,1
916,2774,2774,239,Electra,2014,CA,Amador,S,1,95642,38.330985,-120.669901,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,North Fork Mokelumne River,0,1506.3,HY,0,0,0,,1948,102.5,32935.2,0.096182807,1,0,1
917,2775,2775,239,Electra,2014,CA,Amador,S,1,95642,38.330985,-120.669901,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,North Fork Mokelumne River,0,1506.3,HY,0,0,0,,1948,102.5,32935.2,0.096182807,1,0,1
918,2780,2780,240,Haas,2014,CA,Fresno,S,1,93649,36.927424,-119.02025,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,North Fork Kings River,0,1506.3,HY,0,0,0,,1958,135,32935.2,0.096182807,1,0,1
919,2781,2781,240,Haas,2014,CA,Fresno,S,1,93649,36.927424,-119.02025,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,North Fork Kings River,0,1506.3,HY,0,0,0,,1958,135,32935.2,0.096182807,1,0,1
920,2784,2784,241,Halsey,2014,CA,Placer,S,1,95603,38.956985,-121.041932,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,Bear River,0,1506.3,HY,0,0,0,,1916,13.6,32935.2,0.096182807,1,0,1
921,2789,2789,242,Hamilton Branch,2014,CA,Plumas,S,1,96137,40.268712,-121.089479,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,Hamilton Branch Of Nf Feather,0,1506.3,HY,0,0,0,,1921,5.3,32935.2,0.096182807,1,0,1
922,2790,2790,242,Hamilton Branch,2014,CA,Plumas,S,1,96137,40.268712,-121.089479,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,Hamilton Branch Of Nf Feather,0,1506.3,HY,0,0,0,,1921,5.3,32935.2,0.096182807,1,0,1
923,2793,2793,243,Hat Creek 1,2014,CA,Shasta,S,1,96013,40.929297,-121.544462,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,Hat Creek,0,1506.3,HY,0,0,0,,1921,10,32935.2,0.096182807,1,0,1
924,2796,2796,244,Hat Creek 2,2014,CA,Shasta,S,1,96013,40.960675,-121.548657,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,Hat Creek,0,1506.3,HY,0,0,0,,1921,10,32935.2,0.096182807,1,0,1
925,2799,2799,248,Inskip,2014,CA,Tehama,S,1,96059,40.400988,-121.965502,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,South & North Forks Battle Cre,0,1506.3,HY,0,0,0,,1979,7.6,32935.2,0.096182807,1,0,1
932,2822,2822,249,James B Black,2014,CA,Shasta,S,1,96065,40.992295,-121.975182,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,McCloud River & Iron Canyon Cr,0,1506.3,HY,0,0,0,,1965,168.6,32935.2,0.096182807,1,0,1
933,2823,2823,249,James B Black,2014,CA,Shasta,S,1,96065,40.992295,-121.975182,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,McCloud River & Iron Canyon Cr,0,1506.3,HY,0,0,0,,1965,168.6,32935.2,0.096182807,1,0,1
